name	oid	lsort	sfsort	sfname	ucode	ucun	note	lfeat	lsname	lucun	limage	lvalues
U+F00DC	o0902942	5298	9442	11(N14)	U+F00DC	󰃜						
U+F00DD	o0902943	5299	9443	12(N14)	U+F00DD	󰃝						
U+F00DE	o0902944	5300	9444	22(N14)	U+F00DE	󰃞						
U+F00DF		5301	0								
U+F00E0	o0903004	5302	9541	6(N21)	U+F00E0	󰃠						
U+F00E1	o0903133	5303	9782	1(N44)	U+F00E1	󰃡						
U+F00E2	o0903146	5304	9805	3(N45@f)	U+F00E2	󰃢						
U+F00E3	o0903147	5305	9806	4(N45@f)	U+F00E3	󰃣						
U+F00E4	o0903148	5306	9807	5(N45@f)	U+F00E4	󰃤						
U+F00E5	o0903149	5307	9808	6(N45@f)	U+F00E5	󰃥						
U+F00E6	o0903150	5308	9809	7(N45@f)	U+F00E6	󰃦						
U+F00E7	o0903151	5309	9810	8(N45@f)	U+F00E7	󰃧						
U+F00E8	o0903152	5310	9811	9(N45@f)	U+F00E8	󰃨						
U+F00E9	o0903155	5311	9818	3(N46)	U+F00E9	󰃩						
U+F00EA	o0903160	5312	9826	3(N47)	U+F00EA	󰃪						
U+F00EB	o0903166	5313	9836	6(N48)	U+F00EB	󰃫						
U+F00EC	o0903167	5314	9837	7(N48)	U+F00EC	󰃬						
U+F00ED	o0903173	5315	9845	5(N49)	U+F00ED	󰃭						
U+F00EE	o0903201	5316	9898	3(N53)	U+F00EE	󰃮						
U+F00EF	o0903207	5317	9908	1(N55)	U+F00EF	󰃯						
U+F00F0	o0902841	5318	9269	2(LAGAB~a)	U+F00F0	󰃰						
U+F00F1	o0902843	5319	9270	3(LAGAB~a)	U+F00F1	󰃱						
U+F00F2	o0902845	5320	9271	4(LAGAB~a)	U+F00F2	󰃲						
U+F00F3	o0902847	5321	9272	6(LAGAB~a)	U+F00F3	󰃳						
U+F00F4		5322	0								
U+F00F5	o0902910	5323	9404	1(N08~b)	U+F00F5	󰃵						
U+F00F6	o0902913	5324	9405	2(N08~b)	U+F00F6	󰃶						
U+F00F7	o0902915	5325	9406	3(N08~b)	U+F00F7	󰃷						
U+F00F8	o0902917	5326	9407	4(N08~b)	U+F00F8	󰃸						
U+F00F9	o0902918	5327	9409	4(N08~c)	U+F00F9	󰃹						
U+F00FA	o0902911	5328	9411	1(N08~v)	U+F00FA	󰃺						
U+F00FB	o0902960	5329	9470	1(N16)	U+F00FB	󰃻						
U+F00FC	o0902961	5330	9472	1(N17)	U+F00FC	󰃼						
U+F00FD	o0903007	5331	9549	1(N22@v)	U+F00FD	󰃽						
U+F00FE	o0903010	5332	9551	1(N23)	U+F00FE	󰃾						
U+F00FF	o0903011	5333	9552	2(N23)	U+F00FF	󰃿						
U+F2A00		5334	0								
U+F2A01		5335	0								
U+F2A02		5336	0								
U+F2A03		5337	0								
U+F2A04		5338	0								
U+F2A05		5339	0								
U+F2A06		5340	0								
U+F2A07		5341	0								
U+F2A08		5342	0								
U+F2A09		5343	0								
U+F2A0A		5344	0								
U+F2A0B		5345	0								
U+F2A0C		5346	0								
U+F2A0D		5347	0								
U+F2A0E		5348	0								
U+F2A0F		5349	0								
U+F2A10		5350	0								
U+F2A11		5351	0								
U+F2A12		5352	0								
U+F2A13		5353	0								
U+F2A14		5354	0								
U+F2A15		5355	0								
U+F2A16		5356	0								
U+F2A17		5357	0								
U+F2A18		5358	0								
U+F2A19		5359	0								
U+F2A1A		5360	0								
U+F2A1B		5361	0								
U+F2A1C		5362	0								
U+F2A1D		5363	0								
U+F2A1E		5364	0								
U+F2A1F		5365	0								
U+F2A20		5366	0								
U+F2A21		5367	0								
U+F2A22		5368	0								
U+F2A23		5369	0								
U+F2A24		5370	0								
U+F2A25		5371	0								
U+F2A26		5372	0								
U+F2A27		5373	0								
U+F2A28		5374	0								
U+F2A29		5375	0								
U+F2A2A		5376	0								
U+F2A2B		5377	0								
U+F2A2C		5378	0								
U+F2A2D		5379	0								
U+F2A2E		5380	0								
U+F2A2F		5381	0								
U+F2A30		5382	0								
U+F2A31		5383	0								
U+F2A32		5384	0								
U+F2A33		5385	0								
U+F2A34		5386	0								
U+F2A35		5387	0								
U+F2A36		5388	0								
U+F2A37		5389	0								
U+F2A38		5390	0								
U+F2A39		5391	0								
U+F2A3A		5392	0								
U+F2A3B		5393	0								
U+F2A3C		5394	0								
U+F2A3D		5395	0								
U+F2A3E		5396	0								
U+F2A3F		5397	0								
U+F2A40		5398	0								
U+F2A41		5399	0								
U+F2A42		5400	0								
U+F2A43		5401	0								
U+F2A44		5402	0								
U+F2A45		5403	0								
U+F2A46		5404	0								
U+F2A47		5405	0								
U+F2A48		5406	0								
U+F2A49		5407	0								
U+F2A4A		5408	0								
U+F2A4B		5409	0								
U+F2A4C		5410	0								
U+F2A4D		5411	0								
U+F2A4E		5412	0								
U+F2A4F		5413	0								
U+F2A50		5414	0								
U+F2A51		5415	0								
U+F2A52		5416	0								
U+F2A53		5417	0								
U+F2A54		5418	0								
U+F2A55		5419	0								
U+F2A56		5420	0								
U+F2A57		5421	0								
U+F2A58		5422	0								
U+F2A59		5423	0								
U+F2A5A		5424	0								
U+F2A5B		5425	0								
U+F2A5C		5426	0								
U+F2A5D		5427	0								
U+F2A5E		5428	0								
U+F2A5F		5429	0								
U+F2A60		5430	0								
U+F2A61		5431	0								
U+F2A62		5432	0								
U+F2A63		5433	0								
U+F2A64		5434	0								
U+F2A65		5435	0								
U+F2A66		5436	0								
U+F2A67		5437	0								
U+F2A68		5438	0								
U+F2A69		5439	0								
U+F2A6A		5440	0								
U+F2A6B		5441	0								
U+F2A6C		5442	0								
U+F2A6D		5443	0								
U+F2A6E		5444	0								
U+F2A6F		5445	0								
U+F2A70		5446	0								
U+F2A71		5447	0								
U+F2A72		5448	0								
U+F2A73		5449	0								
U+F2A74		5450	0								
U+F2A75		5451	0								
U+F2A76		5452	0								
U+F2A77		5453	0								
U+F2A78		5454	0								
U+F2A79		5455	0								
U+F2A7A		5456	0								
U+F2A7B		5457	0								
U+F2A7C		5458	0								
U+F2A7D		5459	0								
U+F2A7E		5460	0								
U+F2A7F		5461	0								
U+F2A80		5462	0								
U+F2A81		5463	0								
U+F2A82		5464	0								
U+F2A83		5465	0								
U+F2A84		5466	0								
U+F2A85		5467	0								
U+F2A86		5468	0								
U+F2A87		5469	0								
U+F2A88		5470	0								
U+F2A89		5471	0								
U+F2A8A		5472	0								
U+F2A8B		5473	0								
U+F2A8C		5474	0								
U+F2A8D		5475	0								
U+F2A8E		5476	0								
U+F2A8F		5477	0								
U+F2A90		5478	0								
U+F2A91		5479	0								
U+F2A92		5480	0								
U+F2A93		5481	0								
U+F2A94		5482	0								
U+F2A95		5483	0								
U+F2A96		5484	0								
U+F2A97		5485	0								
U+F2A98		5486	0								
U+F2A99		5487	0								
U+F2A9A		5488	0								
U+F2A9B		5489	0								
U+F2A9C		5490	0								
U+F2A9D		5491	0								
U+F2A9E		5492	0								
U+F2A9F		5493	0								
U+F2AA0		5494	0								
U+F2AA1		5495	0								
U+F2AA2		5496	0								
U+F2AA3		5497	0								
U+F2AA4		5498	0								
U+F2AA5		5499	0								
U+F2AA6		5500	0								
U+F2AA7		5501	0								
U+F2AA8		5502	0								
U+F2AA9		5503	0								
U+F2AAA		5504	0								
U+F2AAB		5505	0								
U+F2AAC		5506	0								
U+F2AAD		5507	0								
U+F2AAE		5508	0								
U+F2AAF		5509	0								
U+F2AB0		5510	0								
U+F2AB1		5511	0								
U+F2AB2		5512	0								
U+F2AB3		5513	0								
U+F2AB4		5514	0								
U+F2AB5		5515	0								
U+F2AB6		5516	0								
U+F2AB7		5517	0								
U+F2AB8		5518	0								
U+F2AB9		5519	0								
U+F2ABA		5520	0								
U+F2ABB		5521	0								
U+F2ABC		5522	0								
U+F2ABD		5523	0								
U+F2ABE		5524	0								
U+F2ABF		5525	0								
U+F2AC0		5526	0								
U+F2AC1		5527	0								
U+F2AC2		5528	0								
U+F2AC3		5529	0								
U+F2AC4		5530	0								
U+F2AC5		5531	0								
U+F2AC6		5532	0								
U+F2AC7		5533	0								
U+F2AC8		5534	0								
U+F2AC9		5535	0								
U+F2ACA		5536	0								
U+F2ACB		5537	0								
U+F2ACC		5538	0								
U+F2ACD		5539	0								
U+F2ACE		5540	0								
U+F2ACF		5541	0								
U+F2AD0		5542	0								
U+F2AD1		5543	0								
U+F2AD2		5544	0								
U+F2AD3		5545	0								
U+F2AD4		5546	0								
U+F2AD5		5547	0								
U+F2AD6		5548	0								
U+F2AD7		5549	0								
U+F2AD8		5550	0								
U+F2AD9		5551	0								
U+F2ADA		5552	0								
U+F2ADB		5553	0								
U+F2ADC		5554	0								
U+F2ADD		5555	0								
U+F2ADE		5556	0								
U+F2ADF		5557	0								
U+F2AE0		5558	0								
U+F2AE1		5559	0								
U+F2AE2		5560	0								
U+F2AE3		5561	0								
U+F2AE4		5562	0								
U+F2AE5		5563	0								
U+F2AE6		5564	0								
U+F2AE7		5565	0								
U+F2AE8		5566	0								
U+F2AE9		5567	0								
U+F2AEA		5568	0								
U+F2AEB		5569	0								
U+F2AEC		5570	0								
U+F2AED		5571	0								
U+F2AEE		5572	0								
U+F2AEF		5573	0								
U+F2AF0		5574	0								
U+F2AF1		5575	0								
U+F2AF2		5576	0								
U+F2AF3		5577	0								
U+F2AF4		5578	0								
U+F2AF5		5579	0								
U+F2AF6		5580	0								
U+F2AF7		5581	0								
U+F2AF8		5582	0								
U+F2AF9		5583	0								
U+F2AFA		5584	0								
U+F2AFB		5585	0								
U+F2AFC		5586	0								
U+F2AFD		5587	0								
U+F2AFE		5588	0								
U+F2AFF		5589	0								
U+F2B00		5590	0								
U+F2B01		5591	0								
U+F2B02		5592	0								
U+F2B03		5593	0								
U+F2B04		5594	0								
U+F2B05		5595	0								
U+F2B06		5596	0								
U+F2B07		5597	0								
U+F2B08		5598	0								
U+F2B09		5599	0								
U+F2B0A		5600	0								
U+F2B0B		5601	0								
U+F2B0C		5602	0								
U+F2B0D		5603	0								
U+F2B0E		5604	0								
U+F2B0F		5605	0								
U+F2B10		5606	0								
U+F2B11		5607	0								
U+F2B12		5608	0								
U+F2B13		5609	0								
U+F2B14		5610	0								
U+F2B15		5611	0								
U+F2B16		5612	0								
U+F2B17		5613	0								
U+F2B18		5614	0								
U+F2B19		5615	0								
U+F2B1A		5616	0								
U+F2B1B		5617	0								
U+F2B1C		5618	0								
U+F2B1D		5619	0								
U+F2B1E		5620	0								
U+F2B1F		5621	0								
U+F2B20		5622	0								
U+F2B21		5623	0								
U+F2B22		5624	0								
U+F2B23		5625	0								
U+F2B24		5626	0								
U+F2B25		5627	0								
U+F2B26		5628	0								
U+F2B27		5629	0								
U+F2B28		5630	0								
U+F2B29		5631	0								
U+F2B2A		5632	0								
U+F2B2B		5633	0								
U+F2B2C		5634	0								
U+F2B2D		5635	0								
U+F2B2E		5636	0								
U+F2B2F		5637	0								
U+F2B30		5638	0								
U+F2B31		5639	0								
U+F2B32		5640	0								
U+F2B33		5641	0								
U+F2B34		5642	0								
U+F2B35		5643	0								
U+F2B36		5644	0								
U+F2B37		5645	0								
U+F2B38		5646	0								
U+F2B39		5647	0								
U+F2B3A		5648	0								
U+F2B3B		5649	0								
U+F2B3C		5650	0								
U+F2B3D		5651	0								
U+F2B3E		5652	0								
U+F2B3F		5653	0								
U+F2B40		5654	0								
U+F2B41		5655	0								
U+F2B42		5656	0								
U+F2B43		5657	0								
U+F2B44		5658	0								
U+F2B45		5659	0								
U+F2B46		5660	0								
U+F2B47		5661	0								
U+F2B48		5662	0								
U+F2B49		5663	0								
U+F2B4A		5664	0								
U+F2B4B		5665	0								
U+F2B4C		5666	0								
U+F2B4D		5667	0								
U+F2B4E		5668	0								
U+F2B4F		5669	0								
U+F2B50		5670	0								
U+F2B51		5671	0								
U+F2B52		5672	0								
U+F2B53		5673	0								
U+F2B54		5674	0								
U+F2B55		5675	0								
U+F2B56		5676	0								
U+F2B57		5677	0								
U+F2B58		5678	0								
U+F2B59		5679	0								
U+F2B5A		5680	0								
U+F2B5B		5681	0								
U+F2B5C		5682	0								
U+F2B5D		5683	0								
U+F2B5E		5684	0								
U+F2B5F		5685	0								
U+F2B60		5686	0								
U+F2B61		5687	0								
U+F2B62		5688	0								
U+F2B63		5689	0								
U+F2B64		5690	0								
U+F2B65		5691	0								
U+F2B66		5692	0								
U+F2B67		5693	0								
U+F2B68		5694	0								
U+F2B69		5695	0								
U+F2B6A		5696	0								
U+F2B6B		5697	0								
U+F2B6C		5698	0								
U+F2B6D		5699	0								
U+F2B6E		5700	0								
U+F2B6F		5701	0								
U+F2B70		5702	0								
U+F2B71		5703	0								
U+F2B72		5704	0								
U+F2B73		5705	0								
U+F2B74		5706	0								
U+F2B75		5707	0								
U+F2B76		5708	0								
U+F2B77		5709	0								
U+F2B78		5710	0								
U+F2B79		5711	0								
U+F2B7A		5712	0								
U+F2B7B		5713	0								
U+F2B7C		5714	0								
U+F2B7D		5715	0								
U+F2B7E		5716	0								
U+F2B7F		5717	0								
U+F2B80		5718	0								
U+F2B81		5719	0								
U+F2B82		5720	0								
U+F2B83		5721	0								
U+F2B84		5722	0								
U+F2B85		5723	0								
U+F2B86		5724	0								
U+F2B87		5725	0								
U+F2B88		5726	0								
U+F2B89		5727	0								
U+F2B8A		5728	0								
U+F2B8B		5729	0								
U+F2B8C		5730	0								
U+F2B8D		5731	0								
U+F2B8E		5732	0								
U+F2B8F		5733	0								
U+F2B90		5734	0								
U+F2B91		5735	0								
U+F2B92		5736	0								
U+F2B93		5737	0								
U+F2B94		5738	0								
U+F2B95		5739	0								
U+F2B96		5740	0								
U+F2B97		5741	0								
U+F2B98		5742	0								
U+F2B99		5743	0								
U+F2B9A		5744	0								
U+F2B9B		5745	0								
U+F2B9C		5746	0								
U+F2B9D		5747	0								
U+F2B9E		5748	0								
U+F2B9F		5749	0								
U+F2BA0		5750	0								
U+F2BA1		5751	0								
U+F2BA2		5752	0								
U+F2BA3		5753	0								
U+F2BA4		5754	0								
U+F2BA5		5755	0								
U+F2BA6		5756	0								
U+F2BA7		5757	0								
U+F2BA8		5758	0								
U+F2BA9		5759	0								
U+F2BAA		5760	0								
U+F2BAB		5761	0								
U+F2BAC		5762	0								
U+F2BAD		5763	0								
U+F2BAE		5764	0								
U+F2BAF		5765	0								
U+F2BB0		5766	0								
U+F2BB1		5767	0								
U+F2BB2		5768	0								
U+F2BB3		5769	0								
U+F2BB4		5770	0								
U+F2BB5		5771	0								
U+F2BB6		5772	0								
U+F2BB7		5773	0								
U+F2BB8		5774	0								
U+F2BB9		5775	0								
U+F2BBA		5776	0								
U+F2BBB		5777	0								
U+F2BBC		5778	0								
U+F2BBD		5779	0								
U+F2BBE		5780	0								
U+F2BBF		5781	0								
U+F2BC0		5782	0								
U+F2BC1		5783	0								
U+F2BC2		5784	0								
U+F2BC3		5785	0								
U+F2BC4		5786	0								
U+F2BC5		5787	0								
U+F2BC6		5788	0								
U+F2BC7		5789	0								
U+F2BC8		5790	0								
U+F2BC9		5791	0								
U+F2BCA		5792	0								
U+F2BCB		5793	0								
U+F2BCC		5794	0								
U+F2BCD		5795	0								
U+F2BCE		5796	0								
U+F2BCF		5797	0								
U+F2BD0		5798	0								
U+F2BD1		5799	0								
U+F2BD2		5800	0								
U+F2BD3		5801	0								
U+F2BD4		5802	0								
U+F2BD5		5803	0								
U+F2BD6		5804	0								
U+F2BD7		5805	0								
U+F2BD8		5806	0								
U+F2BD9		5807	0								
U+F2BDA		5808	0								
U+F2BDB		5809	0								
U+F2BDC		5810	0								
U+F2BDD		5811	0								
U+F2BDE		5812	0								
U+F2BDF		5813	0								
U+F2BE0		5814	0								
U+F2BE1		5815	0								
U+F2BE2		5816	0								
U+F2BE3		5817	0								
U+F2BE4		5818	0								
U+F2BE5		5819	0								
U+F2BE6		5820	0								
U+F2BE7		5821	0								
U+F2BE8		5822	0								
U+F2BE9		5823	0								
U+F2BEA		5824	0								
U+F2BEB		5825	0								
U+F2BEC		5826	0								
U+F2BED		5827	0								
U+F2BEE		5828	0								
U+F2BEF		5829	0								
U+F2BF0		5830	0								
U+F2BF1		5831	0								
U+F2BF2		5832	0								
U+F2BF3		5833	0								
U+F2BF4		5834	0								
U+F2BF5		5835	0								
U+F2BF6		5836	0								
U+F2BF7		5837	0								
U+F2BF8		5838	0								
U+F2BF9		5839	0								
U+F2BFA		5840	0								
U+F2BFB		5841	0								
U+F2BFC		5842	0								
U+F2BFD		5843	0								
U+F2BFE		5844	0								
U+F2BFF		5845	0								
U+F2C00		5846	0								
U+F2C01		5847	0								
U+F2C02		5848	0								
U+F2C03		5849	0								
U+F2C04		5850	0								
U+F2C05		5851	0								
U+F2C06		5852	0								
U+F2C07		5853	0								
U+F2C08		5854	0								
U+F2C09		5855	0								
U+F2C0A		5856	0								
U+F2C0B		5857	0								
U+F2C0C		5858	0								
U+F2C0D		5859	0								
U+F2C0E		5860	0								
U+F2C0F		5861	0								
U+F2C10		5862	0								
U+F2C11		5863	0								
U+F2C12		5864	0								
U+F2C13		5865	0								
U+F2C14		5866	0								
U+F2C15		5867	0								
U+F2C16		5868	0								
U+F2C17		5869	0								
U+F2C18		5870	0								
U+F2C19		5871	0								
U+F2C1A		5872	0								
U+F2C1B		5873	0								
U+F2C1C		5874	0								
U+F2C1D		5875	0								
U+F2C1E		5876	0								
U+F2C1F		5877	0								
U+F2C20		5878	0								
U+F2C21		5879	0								
U+F2C22		5880	0								
U+F2C23		5881	0								
U+F2C24		5882	0								
U+F2C25		5883	0								
U+F2C26		5884	0								
U+F2C27		5885	0								
U+F2C28		5886	0								
U+F2C29		5887	0								
U+F2C2A		5888	0								
U+F2C2B		5889	0								
U+F2C2C		5890	0								
U+F2C2D		5891	0								
U+F2C2E		5892	0								
U+F2C2F		5893	0								
U+F2C30		5894	0								
U+F2C31		5895	0								
U+F2C32		5896	0								
U+F2C33		5897	0								
U+F2C34		5898	0								
U+F2C35		5899	0								
U+F2C36		5900	0								
U+F2C37		5901	0								
U+F2C38		5902	0								
U+F2C39		5903	0								
U+F2C3A		5904	0								
U+F2C3B		5905	0								
U+F2C3C		5906	0								
U+F2C3D		5907	0								
U+F2C3E		5908	0								
U+F2C3F		5909	0								
U+F2C40		5910	0								
U+F2C41		5911	0								
U+F2C42		5912	0								
U+F2C43		5913	0								
U+F2C44		5914	0								
U+F2C45		5915	0								
U+F2C46		5916	0								
U+F2C47		5917	0								
U+F2C48		5918	0								
U+F2C49		5919	0								
U+F2C4A		5920	0								
U+F2C4B		5921	0								
U+F2C4C		5922	0								
U+F2C4D		5923	0								
U+F2C4E		5924	0								
U+F2C4F		5925	0								
U+F2C50		5926	0								
U+F2C51		5927	0								
U+F2C52		5928	0								
U+F2C53		5929	0								
U+F2C54		5930	0								
U+F2C55		5931	0								
U+F2C56		5932	0								
U+F2C57		5933	0								
U+F2C58		5934	0								
U+F2C59		5935	0								
U+F2C5A		5936	0								
U+F2C5B		5937	0								
U+F2C5C		5938	0								
U+F2C5D		5939	0								
U+F2C5E		5940	0								
U+F2C5F		5941	0								
U+F2C60		5942	0								
U+F2C61		5943	0								
U+F2C62		5944	0								
U+F2C63		5945	0								
U+F2C64		5946	0								
U+F2C65		5947	0								
U+F2C66		5948	0								
U+F2C67		5949	0								
U+F2C68		5950	0								
U+F2C69		5951	0								
U+F2C6A		5952	0								
U+F2C6B		5953	0								
U+F2C6C		5954	0								
U+F2C6D		5955	0								
U+F2C6E		5956	0								
U+F2C6F		5957	0								
U+F2C70		5958	0								
U+F2C71		5959	0								
U+F2C72		5960	0								
U+F2C73		5961	0								
U+F2C74		5962	0								
U+F2C75		5963	0								
U+F2C76		5964	0								
U+F2C77		5965	0								
U+F2C78		5966	0								
U+F2C79		5967	0								
U+F2C7A		5968	0								
U+F2C7B		5969	0								
U+F2C7C		5970	0								
U+F2C7D		5971	0								
U+F2C7E		5972	0								
U+F2C7F		5973	0								
U+F2C80		5974	0								
U+F2C81		5975	0								
U+F2C82		5976	0								
U+F2C83		5977	0								
U+F2C84		5978	0								
U+F2C85		5979	0								
U+F2C86		5980	0								
U+F2C87		5981	0								
U+F2C88		5982	0								
U+F2C89		5983	0								
U+F2C8A		5984	0								
U+F2C8B		5985	0								
U+F2C8C		5986	0								
U+F2C8D		5987	0								
U+F2C8E		5988	0								
U+F2C8F		5989	0								
U+F2C90		5990	0								
U+F2C91		5991	0								
U+F2C92		5992	0								
U+F2C93		5993	0								
U+F2C94		5994	0								
U+F2C95		5995	0								
U+F2C96		5996	0								
U+F2C97		5997	0								
U+F2C98		5998	0								
U+F2C99		5999	0								
U+F2C9A		6000	0								
U+F2C9B		6001	0								
U+F2C9C		6002	0								
U+F2C9D		6003	0								
U+F2C9E		6004	0								
U+F2C9F		6005	0								
U+F2CA0		6006	0								
U+F2CA1		6007	0								
U+F2CA2		6008	0								
U+F2CA3		6009	0								
U+F2CA4		6010	0								
U+F2CA5		6011	0								
U+F2CA6		6012	0								
U+F2CA7		6013	0								
U+F2CA8		6014	0								
U+F2CA9		6015	0								
U+F2CAA		6016	0								
U+F2CAB		6017	0								
U+F2CAC		6018	0								
U+F2CAD		6019	0								
U+F2CAE		6020	0								
U+F2CAF		6021	0								
U+F2CB0		6022	0								
U+F2CB1		6023	0								
U+F2CB2		6024	0								
U+F2CB3		6025	0								
U+F2CB4		6026	0								
U+F2CB5		6027	0								
U+F2CB6		6028	0								
U+F2CB7		6029	0								
U+F2CB8		6030	0								
U+F2CB9		6031	0								
U+F2CBA		6032	0								
U+F2CBB		6033	0								
U+F2CBC		6034	0								
U+F2CBD		6035	0								
U+F2CBE		6036	0								
U+F2CBF		6037	0								
U+F2CC0		6038	0								
U+F2CC1		6039	0								
U+F2CC2		6040	0								
U+F2CC3		6041	0								
U+F2CC4		6042	0								
U+F2CC5		6043	0								
U+F2CC6		6044	0								
U+F2CC7		6045	0								
U+F2CC8		6046	0								
U+F2CC9		6047	0								
U+F2CCA		6048	0								
U+F2CCB		6049	0								
U+F2CCC		6050	0								
U+F2CCD		6051	0								
U+F2CCE		6052	0								
U+F2CCF		6053	0								
U+F2CD0		6054	0								
U+F2CD1		6055	0								
U+F2CD2		6056	0								
U+F2CD3		6057	0								
U+F2CD4		6058	0								
U+F2CD5		6059	0								
U+F2CD6		6060	0								
U+F2CD7		6061	0								
U+F2CD8		6062	0								
U+F2CD9		6063	0								
U+F2CDA		6064	0								
U+F2CDB		6065	0								
U+F2CDC		6066	0								
U+F2CDD		6067	0								
U+F2CDE		6068	0								
U+F2CDF		6069	0								
U+F2CE0		6070	0								
U+F2CE1		6071	0								
U+F2CE2		6072	0								
U+F2CE3		6073	0								
U+F2CE4		6074	0								
U+F2CE5		6075	0								
U+F2CE6		6076	0								
U+F2CE7		6077	0								
U+F2CE8		6078	0								
U+F2CE9		6079	0								
U+F2CEA		6080	0								
U+F2CEB		6081	0								
U+F2CEC		6082	0								
U+F2CED		6083	0								
U+F2CEE		6084	0								
U+F2CEF		6085	0								
U+F2CF0		6086	0								
U+F2CF1		6087	0								
U+F2CF2		6088	0								
U+F2CF3		6089	0								
U+F2CF4		6090	0								
U+F2CF5		6091	0								
U+F2CF6		6092	0								
U+F2CF7		6093	0								
U+F2CF8		6094	0								
U+F2CF9		6095	0								
U+F2CFA		6096	0								
U+F2CFB		6097	0								
U+F2CFC		6098	0								
U+F2CFD		6099	0								
U+F2CFE		6100	0								
U+F2CFF		6101	0								
U+F2D00		6102	0								
U+F2D01		6103	0								
U+F2D02		6104	0								
U+F2D03		6105	0								
U+F2D04		6106	0								
U+F2D05		6107	0								
U+F2D06		6108	0								
U+F2D07		6109	0								
U+F2D08		6110	0								
U+F2D09		6111	0								
U+F2D0A		6112	0								
U+F2D0B		6113	0								
U+F2D0C		6114	0								
U+F2D0D		6115	0								
U+F2D0E		6116	0								
U+F2D0F		6117	0								
U+F2D10		6118	0								
U+F2D11		6119	0								
U+F2D12		6120	0								
U+F2D13		6121	0								
U+F2D14		6122	0								
U+F2D15		6123	0								
U+F2D16		6124	0								
U+F2D17		6125	0								
U+F2D18		6126	0								
U+F2D19		6127	0								
U+F2D1A		6128	0								
U+F2D1B		6129	0								
U+F2D1C		6130	0								
U+F2D1D		6131	0								
U+F2D1E		6132	0								
U+F2D1F		6133	0								
U+F2D20		6134	0								
U+F2D21		6135	0								
U+F2D22		6136	0								
U+F2D23		6137	0								
U+F2D24		6138	0								
U+F2D25		6139	0								
U+F2D26		6140	0								
U+F2D27		6141	0								
U+F2D28		6142	0								
U+F2D29		6143	0								
U+F2D2A		6144	0								
U+F2D2B		6145	0								
U+F2D2C		6146	0								
U+F2D2D		6147	0								
U+F2D2E		6148	0								
U+F2D2F		6149	0								
U+F2D30		6150	0								
U+F2D31		6151	0								
U+F2D32		6152	0								
U+F2D33		6153	0								
U+F2D34		6154	0								
U+F2D35		6155	0								
U+F2D36		6156	0								
U+F2D37		6157	0								
U+F2D38		6158	0								
U+F2D39		6159	0								
U+F2D3A		6160	0								
U+F2D3B		6161	0								
U+F2D3C		6162	0								
U+F2D3D		6163	0								
U+F2D3E		6164	0								
U+F2D3F		6165	0								
U+F2D40		6166	0								
U+F2D41		6167	0								
U+F2D42		6168	0								
U+F2D43		6169	0								
U+F2D44		6170	0								
U+F2D45		6171	0								
U+F2D46		6172	0								
U+F2D47		6173	0								
U+F2D48		6174	0								
U+F2D49		6175	0								
U+F2D4A		6176	0								
U+F2D4B		6177	0								
U+F2D4C		6178	0								
U+F2D4D		6179	0								
U+F2D4E		6180	0								
U+F2D4F		6181	0								
U+F2D50		6182	0								
U+F2D51		6183	0								
U+F2D52		6184	0								
U+F2D53		6185	0								
U+F2D54		6186	0								
U+F2D55		6187	0								
U+F2D56		6188	0								
U+F2D57		6189	0								
U+F2D58		6190	0								
U+F2D59		6191	0								
U+F2D5A		6192	0								
U+F2D5B		6193	0								
U+F2D5C		6194	0								
U+F2D5D		6195	0								
U+F2D5E		6196	0								
U+F2D5F		6197	0								
U+F2D60		6198	0								
U+F2D61		6199	0								
U+F2D62		6200	0								
U+F2D63		6201	0								
U+F2D64		6202	0								
U+F2D65		6203	0								
U+F2D66		6204	0								
U+F2D67		6205	0								
U+F2D68		6206	0								
U+F2D69		6207	0								
U+F2D6A		6208	0								
U+F2D6B		6209	0								
U+F2D6C		6210	0								
U+F2D6D		6211	0								
U+F2D6E		6212	0								
U+F2D6F		6213	0								
U+F2D70		6214	0								
U+F2D71		6215	0								
U+F2D72		6216	0								
U+F2D73		6217	0								
U+F2D74		6218	0								
U+F2D75		6219	0								
U+F2D76		6220	0								
U+F2D77		6221	0								
U+F2D78		6222	0								
U+F2D79		6223	0								
U+F2D7A		6224	0								
U+F2D7B		6225	0								
U+F2D7C		6226	0								
U+F2D7D		6227	0								
U+F2D7E		6228	0								
U+F2D7F		6229	0								
U+F2D80		6230	0								
U+F2D81		6231	0								
U+F2D82		6232	0								
U+F2D83		6233	0								
U+F2D84		6234	0								
U+F2D85		6235	0								
U+F2D86		6236	0								
U+F2D87		6237	0								
U+F2D88		6238	0								
U+F2D89		6239	0								
U+F2D8A		6240	0								
U+F2D8B		6241	0								
U+F2D8C		6242	0								
U+F2D8D		6243	0								
U+F2D8E		6244	0								
U+F2D8F		6245	0								
U+F2D90		6246	0								
U+F2D91		6247	0								
U+F2D92		6248	0								
U+F2D93		6249	0								
U+F2D94		6250	0								
U+F2D95		6251	0								
U+F2D96		6252	0								
U+F2D97		6253	0								
