1885	𒷬	|SZE~a.NAM2|	SHE-A BESIDE NAM2			|ŠE~a.NAM₂|		
1885.1	𒷭	|SZE~a.NAM2|	SHE-A BESIDE NAM2 VARIANT 1			|ŠE~a.NAM₂|~v1		
1886	𒷮	|SZE~a&SZE~a|	SHE-A OVER SHE-A			|ŠE~a&ŠE~a|		
1887	𒷯	|SZEN~dxA|	SHEN-D TIMES A			|ŠEN~d×A|		
1888	𒷰	|SZITA~a1x1(N06)|	SHITA-A1 TIMES ONE-N6			|ŠITA~a1×1(N06)|		
1889	𒷱	|SZITA~a1xKAK~a|	SHITA-A1 TIMES KAK-A			|ŠITA~a1×KAK~a|		
1890	𒷲	|SZITA~a1xSZU|	SHITA-A1 TIMES SHU			|ŠITA~a1×ŠU|		
1891	𒷳	|SZITA~a1xSZU2|	SHITA-A1 TIMES SHU2	rename		|ŠITA~a1×ŠU₂~b|	PROTO-CUNEIFORM SIGN SHITA-A1 TIMES SHU2-B	
1892	𒷴	|SZITA~a1xUDU~a|	SHITA-A1 TIMES UDU-A			|ŠITA~a1×UDU~a|		
1893	𒷵	|SZITA~b1xHI@g~a|	SHITA-B1 TIMES HI GUNU-A	rename		|ŠITA~b2@g×HI@g~a|	PROTO-CUNEIFORM SIGN SHITA-B2 GUNU TIMES HI GUNU-A	
1894	𒷶	|SZITA~b3xNAM2|	SHITA-B3 TIMES NAM2			|ŠITA~b3×NAM₂|		
1895	𒷷	|SZITA@g~ax1(N04)|	SHITA GUNU-A TIMES ONE-N4	rename		|ŠITA~b3@g×1(N04)|	PROTO-CUNEIFORM SIGN SHITA-B3 GUNU TIMES ONE-N4	
1896	𒷸	|SZITA@g~ax1(N06)|	SHITA GUNU-A TIMES ONE-N6	rename		|ŠITA~b3@g×1(N06)|	PROTO-CUNEIFORM SIGN SHITA-B3 GUNU TIMES ONE-N6	
1897	𒷹	|SZUx1(N58)|	SHU TIMES ONE-N58			|ŠU×1(N58)|		
1898	𒷺	|SZU&SZU|	SHU OVER SHU			|ŠU&ŠU|		
1899	𒷻	|SZU2.1(N02)|	SHU2 BESIDE ONE-N2	rename		|ŠU₂~b.1(N02)|	PROTO-CUNEIFORM SIGN SHU2-B BESIDE ONE-N2	
1900	𒷼	|SZU2.2(N57)|	SHU2 BESIDE TWO-N57	remove		|ŠU₂~b.2(N57)|		
1901	𒷽	|SZU2.AN|	SHU2 BESIDE AN	rename		|ŠU₂~a.AN|	PROTO-CUNEIFORM SIGN SHU2-A BESIDE AN	
1902	𒷾	|SZU2.E2~a|	SHU2 BESIDE E2-A	rename		|ŠU₂~b.E₂~a|	PROTO-CUNEIFORM SIGN SHU2-B BESIDE E2-A	
1903	𒷿	|SZU2.E2~b|	SHU2 BESIDE E2-B	rename		|ŠU₂~b.E₂~b|	PROTO-CUNEIFORM SIGN SHU2-B BESIDE E2-B	
1904	𒸀	|SZU2.EN~a|	SHU2 BESIDE EN-A	rename		|ŠU₂~a.EN~a~v1|	PROTO-CUNEIFORM SIGN SHU2-A BESIDE EN-A VARIANT 1	
1904.1	𒸁	|SZU2.EN~a|	SHU2 BESIDE EN-A VARIANT 1	rename		|ŠU₂~a.EN~a~v2|	PROTO-CUNEIFORM SIGN SHU2-A BESIDE EN-A VARIANT 2	
1905	𒸂	|SZU2.EN~b|	SHU2 BESIDE EN-B	rename		|ŠU₂~a.EN~b~v1|	PROTO-CUNEIFORM SIGN SHU2-A BESIDE EN-B VARIANT 1	
1906	𒸃	|SZU2.GISZ|	SHU2 BESIDE GISH	rename		|ŠU₂~b.GIŠ|	PROTO-CUNEIFORM SIGN SHU2-B BESIDE GISH	
1907	𒸄	|SZU2.((HIx1(N57))&(HIx1(N57)))|	SHU2 BESIDE HI TIMES ONE-N57 OVER HI TIMES ONE-N57	rename		|ŠU₂~a.(HI×1(N57))&(HI×1(N57))|	PROTO-CUNEIFORM SIGN SHU2-A BESIDE HI TIMES ONE-N57 OVER HI TIMES ONE-N57	
1908	𒸅	|SZU2.URI3~a|	SHU2 BESIDE URI3-A	rename		|ŠU₂~a.URI₃~a~v1|	PROTO-CUNEIFORM SIGN SHU2-A BESIDE URI3-A VARIANT 1	
1909	𒸆	|SIxGU4|	SI TIMES GU4			|SI×GU₄|		
1910	𒸇	|SIxSZE3|	SI TIMES SHE3	rename		|SI×ŠE₃~v1|	PROTO-CUNEIFORM SIGN SI TIMES SHE3 VARIANT 1	
1911	𒸈	|SIGx1(N57)|	SIG TIMES ONE-N57			|SIG×1(N57)|		
1912	𒸉	|SIG2~bx1(N14)|	SIG2-B TIMES ONE-N14			|SIG₂~b×1(N14)|		
1913	𒸊	|SIG2~b&SIG2~b|	SIG2-B OVER SIG2-B			|SIG₂~b&SIG₂~b|		
1914	𒸋	|SILA3~ax1(N57)|	SILA3-A TIMES ONE-N57			|SILA₃~a×1(N57)|		
1915	𒸌	|SILA3~ax1(N58)|	SILA3-A TIMES ONE-N58			|SILA₃~a×1(N58)|		
1916	𒸍	|SILA3~axA|	SILA3-A TIMES A			|SILA₃~a×A|		
1917	𒸎	|SILA3~axAMAR|	SILA3-A TIMES AMAR			|SILA₃~a×AMAR|		
1918	𒸏	|SILA3~axDUG~a|	SILA3-A TIMES DUG-A	rename		|SILA₃~a~v1×DUG~a|	PROTO-CUNEIFORM SIGN SILA3-A VARIANT 1 TIMES DUG-A	
1918.1	𒸐	|SILA3~axDUG~a|	SILA3-A TIMES DUG-A VARIANT 1			|SILA₃~a×DUG~a|~v1		
1919	𒸑	|SILA3~axDUG~b|	SILA3-A TIMES DUG-B	remove		|SILA₃~a×DUG~b|		
1920	𒸒	|SILA3~axGA~a|	SILA3-A TIMES GA-A	rename		|SILA₃~a×GA~a~v3|	PROTO-CUNEIFORM SIGN SILA3-A TIMES GA-A VARIANT 3	
1921	𒸓	|SILA3~axGARA2~a|	SILA3-A TIMES GARA2-A			|SILA₃~a×GARA₂~a|		
1922	𒸔	|SILA3~axGESZTU~a|	SILA3-A TIMES GESHTU-A	rename		|SILA₃~a×GEŠTU~a~v2|	PROTO-CUNEIFORM SIGN SILA3-A TIMES GESHTU-A VARIANT 2	
1923	𒸕	|SILA3~axGESZTU~c3|	SILA3-A TIMES GESHTU-C3			|SILA₃~a×GEŠTU~c3|		
1924	𒸖	|SILA3~axGESZTU~c5|	SILA3-A TIMES GESHTU-C5			|SILA₃~a×GEŠTU~c5|		
1925	𒸗	|SILA3~axHASZHUR|	SILA3-A TIMES HASHHUR			|SILA₃~a×HAŠHUR|		
1926	𒸘	|SILA3~axHI|	SILA3-A TIMES HI			|SILA₃~a×HI|		
1927	𒸙	|SILA3~axHI@g~a|	SILA3-A TIMES HI GUNU-A			|SILA₃~a×HI@g~a|		
1928	𒸚	|SILA3~axIB~a|	SILA3-A TIMES IB-A			|SILA₃~a×IB~a|		
1929	𒸛	|SILA3~axKASZ~a|	SILA3-A TIMES KASH-A			|SILA₃~a×KAŠ~a|		
1930	𒸜	|SILA3~axKASZ~c|	SILA3-A TIMES KASH-C			|SILA₃~a×KAŠ~c|		
1931	𒸝	|SILA3~axKASZ~d|	SILA3-A TIMES KASH-D			|SILA₃~a×KAŠ~d|		
1932	𒸞	|SILA3~axKU6~a|	SILA3-A TIMES KU6-A			|SILA₃~a×KU₆~a|		
1933	𒸟	|SILA3~axKUR~a|	SILA3-A TIMES KUR-A			|SILA₃~a×KUR~a|		
1934	𒸠	|SILA3~axMA|	SILA3-A TIMES MA	rename		|SILA₃~a×MA~v1|	PROTO-CUNEIFORM SIGN SILA3-A TIMES MA VARIANT 1	
1935	𒸡	|SILA3~axMASZ|	SILA3-A TIMES MASH			|SILA₃~a×MAŠ|		
1936	𒸢	|SILA3~axNAGA~a|	SILA3-A TIMES NAGA-A			|SILA₃~a×NAGA~a|		
1937	𒸣	|SILA3~axNI~a|	SILA3-A TIMES NI-A			|SILA₃~a×NI~a|		
1938	𒸤	|SILA3~axNUN~b|	SILA3-A TIMES NUN-B			|SILA₃~a×NUN~b|		
1939	𒸥	|SILA3~axSZE~a|	SILA3-A TIMES SHE-A			|SILA₃~a×ŠE~a|		
1940	𒸦	|SILA3~axSZE~a@t|	SILA3-A TIMES SHE-A TENU			|SILA₃~a×ŠE~a@t|		
1941	𒸧	|SILA3~axSZU|	SILA3-A TIMES SHU			|SILA₃~a×ŠU|		
1942	𒸨	|SILA3~axSZU2|	SILA3-A TIMES SHU2	rename		|SILA₃~a×ŠU₂~b|	PROTO-CUNEIFORM SIGN SILA3-A TIMES SHU2-B	
1943	𒸩	|SILA3~axSUHUR|	SILA3-A TIMES SUHUR			|SILA₃~a×SUHUR|		
1944	𒸪	|SILA3~axSUM~a|	SILA3-A TIMES SUM-A	rename		|SILA₃~a×SUM~a~v1|	PROTO-CUNEIFORM SIGN SILA3-A TIMES SUM-A VARIANT 1	
1945	𒸫	|SILA3~axSUM~b|	SILA3-A TIMES SUM-B			|SILA₃~a×SUM~b|		
1946	𒸬	|SILA3~axX|	SILA3-A TIMES X			|SILA₃~a×X|		
1947	𒸭	|SILA3~axZATU629|	SILA3-A TIMES ZATU629	rename		|SILA₃~a×ZATU629~v1|	PROTO-CUNEIFORM SIGN SILA3-A TIMES ZATU629 VARIANT 1	
1948	𒸮	|SILA3~axZATU646|	SILA3-A TIMES ZATU646			|SILA₃~a×ZATU646|		
1949	𒸯	|SILA3~ax(ZATU659.TU~c)|	SILA3-A TIMES ZATU659 BESIDE TU-C	rename		|SILA₃~a×(ZATU659.TU~c~v1)|	PROTO-CUNEIFORM SIGN SILA3-A TIMES ZATU659 PLUS TU-C VARIANT 1	
1950	𒸰	|SILA3~bxDUG~a|	SILA3-B TIMES DUG-A	remove		|SILA₃~b×DUG~a|		
1951	𒸱	|SILA3~bxGUG2|	SILA3-B TIMES GUG2			|SILA₃~b×GUG₂|		
1952	𒸲	|SILA3~bxNAGA~b|	SILA3-B TIMES NAGA-B			|SILA₃~b×NAGA~b|		
1953	𒸳	|SILA3~bxNI~a|	SILA3-B TIMES NI-A	rename		|SILA₃~c×NI~a|	PROTO-CUNEIFORM SIGN SILA3-C TIMES NI-A	
1954	𒸴	|SILA3~bxNI~b|	SILA3-B TIMES NI-B			|SILA₃~b×NI~b|		
1955	𒸵	|SILA3~cxSZU|	SILA3-C TIMES SHU			|SILA₃~c×ŠU|		
1956	𒸶	|SILA3~cxZATU687|	SILA3-C TIMES ZATU687			|SILA₃~c×ZATU687|		
1957	𒸷	|SILA3~dxNI~a|	SILA3-D TIMES NI-A			|SILA₃~d×NI~a|		
1958	𒸸	|SU~ax1(N58)|	SU-A TIMES ONE-N58			|SU~a×1(N58)|		
1959	𒸹	|(SUKUD+SUKUD)~a|	SUKUD JOINING SUKUD FORM A			|(SUKUD+SUKUD)~a|		
1960	𒸺	|(SUKUD+SUKUD)~b|	SUKUD JOINING SUKUD FORM B			|(SUKUD+SUKUD)~b|		
1961	𒸻	|(SUKUD+SUKUD)~c|	SUKUD JOINING SUKUD FORM C	remove		|(SUKUD+SUKUD)~c|		
1962	𒸼	|(SUKUD+SUKUD)~d|	SUKUD JOINING SUKUD FORM D			|(SUKUD+SUKUD)~d|		
1963	𒸽	|TA~dxMASZ|	TA-D TIMES MASH			|TA~d×MAŠ|		
1964	𒸾	|TUG2~a.(BAD&BAD)|	TUG2-A BESIDE BAD OVER BAD			|TUG₂~a.(BAD&BAD)|		
1965	𒸿	|TURxX|	TUR TIMES X	remove		|TUR~v1×X|		
1966	𒹀	|TUR3~bxTAK4~a|	TUR3-B TIMES TAK4-A	remove		|TUR₃~b×TAK₄~a|		
1967	𒹁	|U4x1(N01)|	U4 TIMES ONE-N1			|U₄×1(N01)|		
1968	𒹂	|U4x1(N01).5(N08)|	U4 TIMES ONE-N1 BESIDE FIVE-N8			|U₄×1(N01).5(N08)|		
1969	𒹃	|U4x1(N01@f)|	U4 TIMES ONE-N1 FLAT	remove		|U₄×1(N01@f)|		
1970	𒹄	|U4.1(N08)|	U4 BESIDE ONE-N8			|U₄.1(N08)|		
1971	𒹅	|U4.1(N14)|	U4 BESIDE ONE-N14			|U₄.1(N14)|		
1972	𒹆	|U4x1(N14)|	U4 TIMES ONE-N14			|U₄×1(N14)|		
1973	𒹇	|U4x(1(N14).2(N01))|	U4 TIMES ONE-N14 BESIDE TWO-N1			|U₄×(1(N14).2(N01))|		
1974	𒹈	|U4.(1(N14).3(N08))|	U4 BESIDE ONE-N14 BESIDE THREE-N8			|U₄.(1(N14).3(N08))|		
1975	𒹉	|U4x(1(N14).4(N01))|	U4 TIMES ONE-N14 BESIDE FOUR-N1			|U₄×(1(N14).4(N01))|		
1976	𒹊	|U4.(1(N14).4(N08))|	U4 BESIDE ONE-N14 BESIDE FOUR-N8			|U₄.(1(N14).4(N08))|		
1977	𒹋	|U4.(1(N14).5(N08))|	U4 BESIDE ONE-N14 BESIDE FIVE-N8			|U₄.(1(N14).5(N08))|		
1978	𒹌	|U4x(1(N14).8(N01))|	U4 TIMES ONE-N14 BESIDE EIGHT-N1			|U₄×(1(N14).8(N01))|		
1979	𒹍	|U4.(1(N14).8(N08))|	U4 BESIDE ONE-N14 BESIDE EIGHT-N8			|U₄.(1(N14).8(N08))|		
1980	𒹎	|U4x1(N57)|	U4 TIMES ONE-N57			|U₄×1(N57)|		
1981	𒹏	|U4x1(N58)@t|	U4 TIMES ONE-N58 TENU			|U₄×1(N58@t)|		
1982	𒹐	|U4x2(N01)|	U4 TIMES TWO-N1			|U₄×2(N01)|		
1983	𒹑	|U4x2(N01).2(N14)|	U4 TIMES TWO-N1 BESIDE TWO-N14			|U₄×2(N01).2(N14)|		
1984	𒹒	|U4x2(N01).(2(N14).1(N08))|	U4 TIMES TWO-N1 BESIDE TWO-N14 BESIDE ONE-N8			|U₄×2(N01).(2(N14).1(N08))|		
1985	𒹓	|U4x2(N01).X|	U4 TIMES TWO-N1 BESIDE X			|U₄×2(N01).X|		
1986	𒹔	|U4.2(N08)|	U4 BESIDE TWO-N8			|U₄.2(N08)|		
1987	𒹕	|U4.2(N14)|	U4 BESIDE TWO-N14			|U₄.2(N14)|		
1988	𒹖	|U4x2(N14)|	U4 TIMES TWO-N14			|U₄×2(N14)|		
1989	𒹗	|U4x(2(N14).4(N01))|	U4 TIMES TWO-N14 BESIDE FOUR-N1			|U₄×(2(N14).4(N01))|		
1990	𒹘	|U4x2(N57)|	U4 TIMES TWO-N57			|U₄×2(N57)|		
1991	𒹙	|U4x3(N01)|	U4 TIMES THREE-N1			|U₄×3(N01)|		
1992	𒹚	|U4x3(N01).3(N08)|	U4 TIMES THREE-N1 BESIDE THREE-N8	rename		|U₄×3(N01).3(N08)~v1|	PROTO-CUNEIFORM SIGN U4 TIMES THREE-N1 BESIDE THREE-N8 VARIANT 1	
1993	𒹛	|U4.3(N08)|	U4 BESIDE THREE-N8			|U₄.3(N08)|		
1994	𒹜	|U4x(3(N14).2(N01))|	U4 TIMES THREE-N14 BESIDE TWO-N1			|U₄×(3(N14).2(N01))|		
1995	𒹝	|U4x(3(N14).7(N01))|	U4 TIMES THREE-N14 BESIDE SEVEN-N1			|U₄×(3(N14).7(N01))|		
1996	𒹞	|U4x3(N57)|	U4 TIMES THREE-N57			|U₄×3(N57)|		
1997	𒹟	|U4x4(N01)|	U4 TIMES FOUR-N1			|U₄×4(N01)|		
1998	𒹠	|U4x4(N01).2(N14)|	U4 TIMES FOUR-N1 BESIDE TWO-N14			|U₄×4(N01).2(N14)|		
1999	𒹡	|U4.4(N08)|	U4 BESIDE FOUR-N8	rename		|U₄.4(N08)~v1|	PROTO-CUNEIFORM SIGN U4 BESIDE FOUR-N8 VARIANT 1	
2000	𒹢	|U4x4(N57)|	U4 TIMES FOUR-N57			|U₄×4(N57)|		
2001	𒹣	|U4x5(N01)|	U4 TIMES FIVE-N1			|U₄×5(N01)|		
2002	𒹤	|U4x5(N01).1(N14)|	U4 TIMES FIVE-N1 BESIDE ONE-N14			|U₄×5(N01).1(N14)|		
2003	𒹥	|U4.5(N08)|	U4 BESIDE FIVE-N8			|U₄.5(N08)|		
2004	𒹦	|U4x5(N57)|	U4 TIMES FIVE-N57			|U₄×5(N57)|		
2005	𒹧	|U4x6(N01)|	U4 TIMES SIX-N1			|U₄×6(N01)|		
2006	𒹨	|U4.6(N08)|	U4 BESIDE SIX-N8			|U₄.6(N08)|		
2007	𒹩	|U4x6(N57)|	U4 TIMES SIX-N57			|U₄×6(N57)|		
2008	𒹪	|U4.7(N08)|	U4 BESIDE SEVEN-N8			|U₄.7(N08)|		
2009	𒹫	|U4x7(N57)|	U4 TIMES SEVEN-N57			|U₄×7(N57)|		
2010	𒹬	|U4x8(N01)|	U4 TIMES EIGHT-N1			|U₄×8(N01)|		
2011	𒹭	|U4x8(N01).X|	U4 TIMES EIGHT-N1 BESIDE X			|U₄×8(N01).X|		
2012	𒹮	|U4.8(N08)|	U4 BESIDE EIGHT-N8			|U₄.8(N08)|		
2013	𒹯	|U4x8(N57)|	U4 TIMES EIGHT-N57			|U₄×8(N57)|		
2014	𒹰	|U4x10(N57)|	U4 TIMES TEN-N57	rename		|U₄×10(N57)|	PROTO-CUNEIFORM SIGN U4 TIMES ONE-N57	
2015	𒹱	|U4x(X(N01))|	U4 TIMES X-N1	rename		|U₄×N(N01)|	PROTO-CUNEIFORM SIGN U4 TIMES N-N1	
2016	𒹲	|U4.SZU2|	U4 BESIDE SHU2	rename		|U₄.ŠU₂~b|	PROTO-CUNEIFORM SIGN U4 BESIDE SHU2-B	
2017	𒹳	|U4xX|	U4 TIMES X			|U₄×X|		
2018	𒹴	|U4x(X+2(N01))|	U4 TIMES X JOINING TWO-N1			|U₄×(X+2(N01))|		
2019	𒹵	|(U8xTAR)~b|	U8 TIMES TAR FORM B	rename		|U₈×TAR~b|	PROTO-CUNEIFORM SIGN U8 TIMES TAR-B	
2020	𒹶	|(UDU~axTAR)~a|	UDU-A TIMES TAR FORM A	rename		|UDU~a×TAR~a|	PROTO-CUNEIFORM SIGN UDU-A TIMES TAR-A	
2021	𒹷	|(UDU~axTAR)~b|	UDU-A TIMES TAR FORM B	rename		|UDU~a×TAR~b|	PROTO-CUNEIFORM SIGN UDU-A TIMES TAR-B	
2022	𒹸	|UKKIN~bx2(N01)|	UKKIN-B TIMES TWO-N1			|UKKIN~b×2(N01)|		
2023	𒹹	|UKKIN~bx3(N01)|	UKKIN-B TIMES THREE-N1			|UKKIN~b×3(N01)|		
2024	𒹺	|UKKIN~bx5(N01)|	UKKIN-B TIMES FIVE-N1			|UKKIN~b×5(N01)|		
2025	𒹻	|UKKIN~bxDIN|	UKKIN-B TIMES DIN			|UKKIN~b×DIN|		
2026	𒹼	|UKKIN~bx(DIN.1(N01))|	UKKIN-B TIMES DIN BESIDE ONE-N1	rename		|UKKIN~b×(DIN.1(N01))|	PROTO-CUNEIFORM SIGN UKKIN-B TIMES DIN PLUS ONE-N1	
2027	𒹽	|UKKIN~bxDUG~a|	UKKIN-B TIMES DUG-A	remove		|UKKIN~b×DUG~a|		
2028	𒹾	|UKKIN~bxHI@g~a|	UKKIN-B TIMES HI GUNU-A			|UKKIN~b×HI@g~a|		
2029	𒹿	|UKKIN~bxNI~a|	UKKIN-B TIMES NI-A			|UKKIN~b×NI~a|		
2030	𒺀	|UKKIN~bxX|	UKKIN-B TIMES X			|UKKIN~b×X|		
2031	𒺁	|UNUG~axA@t|	UNUG-A TIMES A TENU	rename		|UNUG~a~v1×A@t|	PROTO-CUNEIFORM SIGN UNUG-A VARIANT 1 TIMES A TENU	
2032	𒺂	|UR~axKAR2|	UR-A TIMES KAR2	rename		|UR~a×KAR₂~b|	PROTO-CUNEIFORM SIGN UR-A TIMES KAR2-B	
2033	𒺃	|UR2x1(N57)|	UR2 TIMES ONE-N57			|UR₂×1(N57)|		
2034	𒺄	|UR2xTAR|	UR2 TIMES TAR	rename		|UR₂×TAR~c|	PROTO-CUNEIFORM SIGN UR2 TIMES TAR-C	
2035	𒺅	|UR3~b1xMASZ|	UR3-B1 TIMES MASH			|UR₃~b1×MAŠ|		
2036	𒺆	|URI3~a+IB~a|	URI3-A JOINING IB-A	remove		|URI₃~a+IB~a|		
2037	𒺇	|URU~a1x1(N57)|	URU-A1 TIMES ONE-N57			|URU~a1×1(N57)|		
2038	𒺈	|URU~a1x2(N57)|	URU-A1 TIMES TWO-N57			|URU~a1×2(N57)|		
2039	𒺉	|URU~a1xA|	URU-A1 TIMES A	remove		|URU~a1×A|		
2040	𒺊	|URU~a1xAMAR|	URU-A1 TIMES AMAR	rename		|URU~a1×AMAR~v2|	PROTO-CUNEIFORM SIGN URU-A1 TIMES AMAR VARIANT 2	
2041	𒺋	|URU~a1xGU4|	URU-A1 TIMES GU4			|URU~a1×GU₄|		
2042	𒺌	|URU~a1xHI@g~a|	URU-A1 TIMES HI GUNU-A			|URU~a1×HI@g~a|		
2043	𒺍	|URU~a1xNIMGIR|	URU-A1 TIMES NIMGIR			|URU~a1×NIMGIR|		
2044	𒺎	|URU~a1xU4|	URU-A1 TIMES U4			|URU~a1×U₄|		
2045	𒺏	|URU~a1xX|	URU-A1 TIMES X			|URU~a1×X|		
2046	𒺐	|URU~a2x1(N58)|	URU-A2 TIMES ONE-N58			|URU~a2×1(N58)|		
2047	𒺑	|URU~a3xKALAM~a|	URU-A3 TIMES KALAM-A			|URU~a3×KALAM~a|		
2048	𒺒	|USZ~a&USZ~a|	USH-A OVER USH-A			|UŠ~a&UŠ~a|		
2049	𒺓	|USZ~bxTAR~c|	USH-B TIMES TAR-C	rename		|UŠ~b~v2×TAR~c|	PROTO-CUNEIFORM SIGN USH-B VARIANT 2 TIMES TAR-C	
2049.1	𒺔	|USZ~bxTAR~c|	USH-B TIMES TAR-C VARIANT 1	rename		|UŠ~b×TAR~c|	PROTO-CUNEIFORM SIGN USH-B TIMES TAR-C	
2050	𒺕	|USZ~bxTAR~d|	USH-B TIMES TAR-D	remove		|UŠ~b×TAR~d|		
2051	𒺖	|USZ~b&USZ~b|	USH-B OVER USH-B			|UŠ~b&UŠ~b|		
2052	𒺗	|ZATU644~ax1(N14)|	ZATU644-A TIMES ONE-N14			|ZATU644~a×1(N14)|		
2053	𒺘	|ZATU651xAN|	ZATU651 TIMES AN			|ZATU651×AN|		
2054	𒺙	|ZATU651xEN~a|	ZATU651 TIMES EN-A	rename		|ZATU651×EN~a~v2|	PROTO-CUNEIFORM SIGN ZATU651 TIMES EN-A VARIANT 2	
2055	𒺚	|ZATU651xGAR|	ZATU651 TIMES GAR			|ZATU651×GAR|		
2056	𒺛	|ZATU651xMA|	ZATU651 TIMES MA			|ZATU651×MA|		
2057	𒺜	|ZATU651xNUN~a|	ZATU651 TIMES NUN-A			|ZATU651×NUN~a|		
2058	𒺝	|ZATU651xSZE~a|	ZATU651 TIMES SHE-A	rename		|ZATU651~v2×ŠE~a|	PROTO-CUNEIFORM SIGN ZATU651 VARIANT 2 TIMES SHE-A	
2059	𒺞	|ZATU651xX|	ZATU651 TIMES X			|ZATU651×X|		
2060	𒺟	|ZATU651xZAR~c|	ZATU651 TIMES ZAR-C			|ZATU651×ZAR~c|		
2061	𒺠	|ZATU659x1(N01)|	ZATU659 TIMES ONE-N1			|ZATU659×1(N01)|		
2062	𒺡	|ZATU659x1(N14)|	ZATU659 TIMES ONE-N14			|ZATU659×1(N14)|		
2063	𒺢	|ZATU659x1(N58)@t|	ZATU659 TIMES ONE-N58 TENU			|ZATU659×1(N58@t)|		
2064	𒺣	|ZATU662x1(N14)|	ZATU662 TIMES ONE-N14			|ZATU662×1(N14)|		
2064.1	𒺤	|ZATU662x1(N14)|	ZATU662 TIMES ONE-N14 VARIANT 1	rename		|ZATU662~v1×1(N14)|	PROTO-CUNEIFORM SIGN ZATU662 VARIANT 1 TIMES ONE-N14	
2064.2	𒺥	|ZATU662x1(N14)|	ZATU662 TIMES ONE-N14 VARIANT 2	rename		|ZATU662~v2×1(N14)|	PROTO-CUNEIFORM SIGN ZATU662 VARIANT 2 TIMES ONE-N14	
2065	𒺦	|ZATU711xHI@g~a|	ZATU711 TIMES HI GUNU-A	rename		|ZATU711~v1×HI@g~a|	PROTO-CUNEIFORM SIGN ZATU711 VARIANT 1 TIMES HI GUNU-A	
2066	𒺧	|ZATU711xX|	ZATU711 TIMES X	rename		|ZATU711~v1×X|	PROTO-CUNEIFORM SIGN ZATU711 VARIANT 1 TIMES X	
2067	𒺨	|ZATU714xHI@g~a|	ZATU714 TIMES HI GUNU-A			|ZATU714×HI@g~a|		
2068	𒺩	|ZATU714.RU|	ZATU714 BESIDE RU			|ZATU714.RU|		
2069	𒺪	|ZATU714xX|	ZATU714 TIMES X			|ZATU714×X|		
2070	𒺫	|ZATU737xAB~a|	ZATU737 TIMES AB-A			|ZATU737×AB~a|		
2071	𒺬	|ZATU737xBU~a|	ZATU737 TIMES BU-A			|ZATU737×BU~a|		
2072	𒺭	|ZATU737xBUR~a|	ZATU737 TIMES BUR-A			|ZATU737×BUR~a|		
2073	𒺮	|ZATU737xDI|	ZATU737 TIMES DI			|ZATU737×DI|		
2073.1	𒺯	|ZATU737xDI|	ZATU737 VARIANT 2 TIMES DI			|ZATU737~v2×DI|		
2074	𒺰	|ZATU737xE~a|	ZATU737 TIMES E-A			|ZATU737×E~a|		
2075	𒺱	|ZATU737xEN~a|	ZATU737 TIMES EN-A	rename		|ZATU737×EN~a~v2|	PROTO-CUNEIFORM SIGN ZATU737 TIMES EN-A VARIANT 2	
2076	𒺲	|ZATU737xEN~b|	ZATU737 TIMES EN-B	rename		|ZATU737~v1×EN~b~v1|	PROTO-CUNEIFORM SIGN ZATU737 VARIANT 1 TIMES EN-B VARIANT 1	
2077	𒺳	|ZATU737xGAR|	ZATU737 TIMES GAR			|ZATU737×GAR|		
2077.1	𒺴	|ZATU737xGAR|	ZATU737 TIMES GAR VARIANT 1	rename		|ZATU737~v1×GAR|	PROTO-CUNEIFORM SIGN ZATU737 VARIANT 1 TIMES GAR	
2078	𒺵	|ZATU737xNI~a@g|	ZATU737 TIMES NI-A GUNU			|ZATU737×NI~a@g|		
2079	𒺶	|ZATU737xNIMGIR|	ZATU737 TIMES NIMGIR			|ZATU737×NIMGIR|		
2080	𒺷	|ZATU737xSAL|	ZATU737 TIMES SAL	rename		|ZATU737~v3×SAL|	PROTO-CUNEIFORM SIGN ZATU737 VARIANT 3 TIMES SAL	
2081	𒺸	|ZATU737xSZE~a|	ZATU737 TIMES SHE-A			|ZATU737×ŠE~a|		
2082	𒺹	|ZATU737xSZITA~a1|	ZATU737 TIMES SHITA-A1			|ZATU737×ŠITA~a1|		
2083	𒺺	|ZATU737xSZITA@g~a|	ZATU737 TIMES SHITA GUNU-A	remove		|ZATU737×ŠITA~b1@g|		
2084	𒺻	|ZATU737xSU~a|	ZATU737 TIMES SU-A			|ZATU737×SU~a|		
2085	𒺼	|ZATU737xU4|	ZATU737 TIMES U4	rename		|ZATU737~v3×U₄|	PROTO-CUNEIFORM SIGN ZATU737 VARIANT 3 TIMES U4	
2086	𒺽	|ZATU737xUNUG~a|	ZATU737 TIMES UNUG-A	rename		|ZATU737×UNUG~a~v1|	PROTO-CUNEIFORM SIGN ZATU737 TIMES UNUG-A VARIANT 1	
2087	𒺾	|ZATU737xX|	ZATU737 TIMES X	rename		|ZATU737~v2×X|	PROTO-CUNEIFORM SIGN ZATU737 VARIANT 2 TIMES X	
2088	𒺿	|ZATU759xKU6~a|	ZATU759 TIMES KU6-A			|ZATU759×KU₆~a|		
2089	𒻀	|ZATU759x(KU6~a+KU6~a)|	ZATU759 TIMES KU6-A JOINING KU6-A			|ZATU759×(KU₆~a+KU₆~a)|		
2090	𒻁	|ZATU759xKU6~d|	ZATU759 TIMES KU6-D			|ZATU759×KU₆~d|		
