id_text	artifact_id	museum_no	designation	publications_key	publications_type	publications_exact_ref	publications_comment	provenience	period	dates	collections	genres	materials	artifact_type	height	thickness	width	weight	elevation	excavation_no	findspot_square	findspot_comments	stratigraphic_level	surface_preservation	condition_description	artifact_preservation	languages	written_in	archive	composite_no	composites	seal_no	seals	accession_no	cdli_comments	artifact_comments	provenience_comments	is_provenience_uncertain	period_comments	is_period_uncertain	artifact_type_comments	is_artifact_type_uncertain	seal_information	is_school_text	alternative_years	external_resources	external_resources_key	genres_comment	genres_uncertain	languages_uncertain	materials_aspect	materials_color	materials_uncertain	retired	has_fragments	is_artifact_fake	redirect_artifact_id	retired_comments
P000061	61	VAT 16798	CDLI Lexical 000002, ex. 092	Englund1993ATU3	history	pl. 14, W 15895,h		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	Vorderasiatisches Museum, Berlin, Germany	Lexical	clay	tablet	30.0	22.0	49.0			W 15895,h	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000002							0		0		0		0		DCCLT; ARMEP	P000061; P000061	Archaic Lu2 A (witness) 	0	0			0	0	0	0		
P000062	62	VAT 16826	CDLI Lexical 000030, ex. 027	Englund1993ATU3	history	pl. 49, W 15895,i		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Lexical	clay	tablet	45.0	20.0	56.0			W 15895,i	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000030							0		0		0		0		DCCLT; ARMEP	P000062; P000062	Archaic Tribute (witness) 	0	0			0	0	0	0		
P000063	63	VAT 17650	CDLI Lexical 000026, ex. 036	Englund1993ATU3	history	pl. 73, W 15895,k		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	Vorderasiatisches Museum, Berlin, Germany	Lexical	clay	tablet	49.0	22.0	33.0			W 15895,k	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000026		S013835					0		0		0		0		DCCLT; ARMEP	P000063; P000063	Archaic Metal (witness) 	0	0			0	0	0	0		
P000064	64	VAT 16802 + VAT 16808	CDLI Lexical 000023, ex. 063	Englund1993ATU3	history	pl. 62, W 15895,l+		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	Vorderasiatisches Museum, Berlin, Germany	Lexical	clay	tablet	44.0	20.0	56.0			W 15895,l +	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000023							0		0		0		0		DCCLT; ARMEP	P000064; P000064	Archaic Vessels and Garments (witness) 	0	0			0	0	0	0		
P000065	65	VAT 17696	CDLI Lexical Archaic Unidentified, ex. 021	Englund1993ATU3	history	pl. 86, W 15895,m		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Lexical	clay	tablet	43.0	20.0	47.0			W 15895,m	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined											0		0		0		0		DCCLT; ARMEP	P000065; P000065	Archaic Unidentified (witness) 	0	0			0	0	0	0		
P000066	66	VAT 16819	CDLI Lexical 000002, ex. 047	Englund1993ATU3	history	pl. 9, W 15895,n		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	Vorderasiatisches Museum, Berlin, Germany	Lexical	clay	tablet	42.0	16.0	52.0			W 15895,n	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000002							0		0		0		0		DCCLT; ARMEP	P000066; P000066	Archaic Lu2 A (witness) 	0	0			0	0	0	0		
P000067	67	VAT 16817	CDLI Lexical 000002, ex. 052	Englund1993ATU3	history	pl. 10, W 15895,o		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	Vorderasiatisches Museum, Berlin, Germany	Lexical	clay	tablet	45.0	21.0	47.0			W 15895,o	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000002							0		0		0		0		DCCLT; ARMEP	P000067; P000067	Archaic Lu2 A (witness) 	0	0			0	0	0	0		
P000068	68	VAT 17665	CDLI Lexical 000030, ex. 013	Englund1993ATU3	history	pl. 47, W 15895,p+		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Lexical	clay	tablet						W 15895,p + W 15895,aq	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000030							0		0		0		0		DCCLT; ARMEP	P000068; P000068	Archaic Tribute (witness) 	0	0			0	0	0	0		
P000069	69	VAT 16806	CDLI Lexical 000023, ex. 053	Englund1993ATU3	history	pl. 61, W 15895,q		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	Vorderasiatisches Museum, Berlin, Germany	Lexical	clay	tablet	41.0	18.0	33.0			W 15895,q	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000023							0		0		0		0		DCCLT; ARMEP	P000069; P000069	Archaic Vessels and Garments (witness) 	0	0			0	0	0	0		
P000070	70	VAT 17623	CDLI Lexical 000030, ex. 028	Englund1993ATU3	history	pl. 49, W 15895,r		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Lexical	clay	tablet	42.0	22.0	53.0			W 15895,r	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000030							0		0		0		0		DCCLT; ARMEP	P000070; P000070	Archaic Tribute (witness) 	0	0			0	0	0	0		
P000071	71	VAT 16803	CDLI Lexical 000002, ex. 019	Englund1993ATU3	history	pl. 4, W 15895,s		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	Vorderasiatisches Museum, Berlin, Germany	Lexical	clay	tablet	39.0	15.0	40.0			W 15895,s	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000002							0		0		0		0		DCCLT; ARMEP	P000071; P000071	Archaic Lu2 A (witness) 	0	0			0	0	0	0		
P000072	72	VAT 17677	CDLI Lexical 000023, ex. 018	Englund1993ATU3	history	pl. 56, W 15895,t		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	Vorderasiatisches Museum, Berlin, Germany	Lexical	clay	tablet	33.0	19.0	37.0			W 15895,t	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000023							0		0		0		0		DCCLT; ARMEP	P000072; P000072	Archaic Vessels and Garments (witness) 	0	0			0	0	0	0		
P000073	73	VAT 16931	CDLI Lexical 000023, ex. 019	Englund1993ATU3	history	pl. 56, W 15895,u		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	Vorderasiatisches Museum, Berlin, Germany	Lexical	clay	tablet	58.0	22.0	44.0			W 15895,u	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000023							0		0		0		0		DCCLT; ARMEP	P000073; P000073	Archaic Vessels and Garments (witness) 	0	0			0	0	0	0		
P000075	75	VAT 17667	CDLI Lexical 000007, ex. 008	Englund1993ATU3	history	pl. 26, W 15895,w		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Lexical	clay	tablet	34.0	18.0	32.0			W 15895,w	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000007							0		0		0		0		DCCLT; ARMEP	P000075; P000075	Archaic Officials (witness) 	0	0			0	0	0	0		
P000076	76	VAT 16821	CDLI Lexical 000028, ex. 02	Englund1993ATU3	history	pl. 75, W 15895,y,		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	Vorderasiatisches Museum, Berlin, Germany	Lexical	clay	tablet	46.0	0.0	58.0			W 15895,y	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000028							0		0		0		0		DCCLT; ARMEP	P000076; P000076	Archaic Grain (witness) 	0	0			0	0	0	0		
P000077	77	IM 023447,01	CDLI Lexical 000026, ex. 001	Englund1993ATU3	history	pl. 68, W 15895,aa		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	24.0	15.0	31.0			W 15895,aa	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000026							0		0		0		0		DCCLT; ARMEP	P000077; P000077	Archaic Metal (witness) 	0	0			0	0	0	0		
P000078	78	IM 023447,02	CDLI Lexical 000030, ex. 011	Englund1993ATU3	history	pl. 47, W 15895,ab		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	25.0	15.0	23.0			W 15895,ab	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000030							0		0		0		0		DCCLT; ARMEP	P000078; P000078	Archaic Tribute (witness) 	0	0			0	0	0	0		
P000079	79	IM 023447,03	CDLI Lexical Archaic Unidentified, ex. 014	Englund1993ATU3	history	pl. 86, W 15895,ac		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	25.0	13.0	24.0			W 15895,ac	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined											0		0		0		0		DCCLT; ARMEP	P000079; P000079	Archaic Unidentified (witness) 	0	0			0	0	0	0		
P000080	80	IM 023447,04	CDLI Lexical 000002, ex. 079	Englund1993ATU3	history	pl. 13, W 15895,ad		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	30.0	8.0	25.0			W 15895,ad	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000002							0		0		0		0		DCCLT; ARMEP	P000080; P000080	Archaic Lu2 A (witness) 	0	0			0	0	0	0		
P000081	81	IM 023447,05	CDLI Lexical 000002, ex. 089	Englund1993ATU3	history	pl. 14, W 15895,ae		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	35.0	19.0	35.0			W 15895,ae	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000002							0		0		0		0		DCCLT; ARMEP	P000081; P000081	Archaic Lu2 A (witness) 	0	0			0	0	0	0		
P000082	82	IM 023447,08	CDLI Lexical 000002, ex. 080	Englund1993ATU3	history	pl. 13, W 15895,ah		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	36.0	17.0	24.0			W 15895,ah	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000002							0		0		0		0		DCCLT; ARMEP	P000082; P000082	Archaic Lu2 A (witness) 	0	0			0	0	0	0		
P000083	83	IM 023447,09	CDLI Lexical 000002, ex. 099	Englund1993ATU3	history	pl. 15, W 15895,ai		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	29.0	21.0	30.0			W 15895,ai	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000002							0		0		0		0		DCCLT; ARMEP	P000083; P000083	Archaic Lu2 A (witness) 	0	0			0	0	0	0		
P000084	84	IM 023447,10	CDLI Lexical 000002, ex. 090	Englund1993ATU3	history	pl. 14, W 15895,ak		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	20.0	19.0	25.0			W 15895,ak	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000002							0		0		0		0		DCCLT; ARMEP	P000084; P000084	Archaic Lu2 A (witness) 	0	0			0	0	0	0		
P000085	85	IM 023447,12	CDLI Lexical Archaic Unidentified, ex. 015	Englund1993ATU3	history	pl. 86, W 15895,am		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	35.0	16.0	24.0			W 15895,am	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined											0		0		0		0		DCCLT; ARMEP	P000085; P000085	Archaic Unidentified (witness) 	0	0			0	0	0	0		
P000086	86	IM 023447,13	CDLI Lexical Archaic Unidentified, ex. 016	Englund1993ATU3	history	pl. 86, W 15895,an		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	38.0	15.0	35.0			W 15895,an	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined											0		0		0		0		DCCLT; ARMEP	P000086; P000086	Archaic Unidentified (witness) 	0	0			0	0	0	0		
P000087	87	IM 023447,14	CDLI Lexical 000002, ex. 116	Englund1993ATU3	history	pl. 17, W 15895,ao		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	33.0	22.0	42.0			W 15895,ao	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000002							0		0		0		0		DCCLT; ARMEP	P000087; P000087	Archaic Lu2 A (witness) 	0	0			0	0	0	0		
P000088	88	IM 023447,15	CDLI Lexical 000002, ex. 069	Englund1993ATU3	history	pl. 12, W 15895,ap		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	37.0	18.0	34.0			W 15895,ap	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000002							0		0		0		0		DCCLT; ARMEP	P000088; P000088	Archaic Lu2 A (witness) 	0	0			0	0	0	0		
P000090	90	IM 023447,17	CDLI Lexical 000023, ex. 045	Englund1993ATU3	history	pl. 60, W 15895,ar		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	38.0	21.0	26.0			W 15895,ar	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000023							0		0		0		0		DCCLT; ARMEP	P000090; P000090	Archaic Vessels and Garments (witness) 	0	0			0	0	0	0		
P000091	91	IM 023447,18	CDLI Lexical 000002, ex. 137	Englund1993ATU3	history	pl. 19, W 15895,as		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	31.0	20.0	24.0			W 15895,as	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000002							0		0		0		0		DCCLT; ARMEP	P000091; P000091	Archaic Lu2 A (witness) 	0	0			0	0	0	0		
P000092	92	IM 023447,19	CDLI Lexical Archaic Unidentified, ex. 017	Englund1993ATU3	history	pl. 86, W 15895,at		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	26.0	17.0	24.0			W 15895,at	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined											0		0		0		0		DCCLT; ARMEP	P000092; P000092	Archaic Unidentified (witness) 	0	0			0	0	0	0		
P000093	93	IM 023447,20	CDLI Lexical 000023, ex. 002	Englund1993ATU3	history	pl. 54, W 15895,au		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	18.0	14.0	28.0			W 15895,au	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000023							0		0		0		0		DCCLT; ARMEP	P000093; P000093	Archaic Vessels and Garments (witness) 	0	0			0	0	0	0		
P000094	94	IM 023447,21	CDLI Lexical Archaic Unidentified, ex. 018	Englund1993ATU3	history	pl. 86, W 15895,av		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	27.0	15.0	22.0			W 15895,av	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined											0		0		0		0		DCCLT; ARMEP	P000094; P000094	Archaic Unidentified (witness) 	0	0			0	0	0	0		
P000095	95	IM 023447,22	CDLI Lexical 000002, ex. 152	Englund1993ATU3	history	pl. 21, W 15895,aw		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	34.0	13.0	26.0			W 15895,aw	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000002							0		0		0		0		DCCLT; ARMEP	P000095; P000095	Archaic Lu2 A (witness) 	0	0			0	0	0	0		
P000096	96	IM 023447,23	CDLI Lexical Archaic Unidentified, ex. 019	Englund1993ATU3	history	pl. 86, W 15895,ax		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	19.0	12.0	18.0			W 15895,ax	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined											0		0		0		0		DCCLT; ARMEP	P000096; P000096	Archaic Unidentified (witness) 	0	0			0	0	0	0		
P000097	97	IM 023447,24	CDLI Lexical 000023, ex. 032	Englund1993ATU3	history	pl. 58, W 15895,ay		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq	Lexical	clay	tablet	26.0	12.0	29.0			W 15895,ay	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000023							0		0		0		0		DCCLT; ARMEP	P000097; P000097	Archaic Vessels and Garments (witness) 	0	0			0	0	0	0		
P000098	98	IM 023447,25 + VAT 17686	CDLI Lexical 000023, ex. 038	Englund1993ATU3	history	pl. 59, W 15895,az+		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	National Museum of Iraq, Baghdad, Iraq; Vorderasiatisches Museum, Berlin, Germany	Lexical	clay	tablet	24.0	16.0	31.0			W 15895,az + W 15895,br	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000023							0		0		0		0		DCCLT; ARMEP	P000098; P000098	Archaic Vessels and Garments (witness) 	0	0			0	0	0	0		
P000099	99	VAT 21310	CDLI Lexical 000002, ex. 070	Englund1993ATU3	history	pl. 12, W 15895,ba		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	Vorderasiatisches Museum, Berlin, Germany	Lexical	clay	tablet	34.0	17.0	37.0			W 15895,ba	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000002							0		0		0		0		DCCLT; ARMEP	P000099; P000099	Archaic Lu2 A (witness) 	0	0			0	0	0	0		
P000100	100	VAT 17652	CDLI Lexical 000030, ex. 001	Englund1993ATU3	history	pl. 44, W 15895,bb		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Lexical	clay	tablet	44.0	16.0	34.0			W 15895,bb	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000030							0		0		0		0		DCCLT; ARMEP	P000100; P000100	Archaic Tribute (witness) 	0	0			0	0	0	0		
P000101	101	VAT 17691	CDLI Lexical 000002, ex. 081	Englund1993ATU3	history	pl. 13, W 15895,bc		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	Vorderasiatisches Museum, Berlin, Germany	Lexical	clay	tablet	36.0	22.0	37.0			W 15895,bc	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000002							0		0		0		0		DCCLT; ARMEP	P000101; P000101	Archaic Lu2 A (witness) 	0	0			0	0	0	0		
P000102	102	VAT 17640	CDLI Lexical 000002, ex. 071	Englund1993ATU3	history	pl. 12, W 15895,bd		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	Vorderasiatisches Museum, Berlin, Germany	Lexical	clay	tablet	29.0	14.0	31.0			W 15895,bd	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000002							0		0		0		0		DCCLT; ARMEP	P000102; P000102	Archaic Lu2 A (witness) 	0	0			0	0	0	0		
P000103	103	VAT 17637	CDLI Lexical 000026, ex. 027	Englund1993ATU3	history	pl. 72, W 15895,be		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	Vorderasiatisches Museum, Berlin, Germany	Lexical	clay	tablet	27.0	16.0	28.0			W 15895,be	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000026							0		0		0		0		DCCLT; ARMEP	P000103; P000103	Archaic Metal (witness) 	0	0			0	0	0	0		
P000104	104	VAT 16921	CDLI Lexical 000023, ex. 052	Englund1993ATU3	history	pl. 61, W 15895,bf		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	Vorderasiatisches Museum, Berlin, Germany	Lexical	clay	tablet	22.0	18.0	28.0			W 15895,bf	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000023							0		0		0		0		DCCLT; ARMEP	P000104; P000104	Archaic Vessels and Garments (witness) 	0	0			0	0	0	0		
P000105	105	VAT 17661	CDLI Lexical 000002, ex. 153	Englund1993ATU3	history	pl. 21, W 15895,bi		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	Vorderasiatisches Museum, Berlin, Germany	Lexical	clay	tablet	31.0	16.0	26.0			W 15895,bi	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000002							0		0		0		0		DCCLT; ARMEP	P000105; P000105	Archaic Lu2 A (witness) 	0	0			0	0	0	0		
P000106	106	VAT 17583	CDLI Lexical 000002, ex. 001	Englund1993ATU3	history	pl. 1, W 15895,bk		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	Vorderasiatisches Museum, Berlin, Germany	Lexical	clay	tablet	18.0	9.0	23.0			W 15895,bk	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000002							0		0		0		0		DCCLT; ARMEP	P000106; P000106	Archaic Lu2 A (witness) 	0	0			0	0	0	0		
P000107	107	VAT 17723	CDLI Lexical 000002, ex. 154	Englund1993ATU3	history	pl. 21, W 15895,bm		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	Vorderasiatisches Museum, Berlin, Germany	Lexical	clay	tablet	25.0	16.0	27.0			W 15895,bm	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000002							0		0		0		0		DCCLT; ARMEP	P000107; P000107	Archaic Lu2 A (witness) 	0	0			0	0	0	0		
P000108	108	VAT 17692	CDLI Lexical 000002, ex. 143	Englund1993ATU3	history	pl. 20, W 15895,bn		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	Vorderasiatisches Museum, Berlin, Germany	Lexical	clay	tablet	32.0	16.0	33.0			W 15895,bn	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000002							0		0		0		0		DCCLT; ARMEP	P000108; P000108	Archaic Lu2 A (witness) 	0	0			0	0	0	0		
P000109	109	VAT 17676	CDLI Lexical 000002, ex. 091	Englund1993ATU3	history	pl. 14, W 15895,bo		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	Vorderasiatisches Museum, Berlin, Germany	Lexical	clay	tablet	17.0	20.0	32.0			W 15895,bo	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000002							0		0		0		0		DCCLT; ARMEP	P000109; P000109	Archaic Lu2 A (witness) 	0	0			0	0	0	0		
P000110	110	VAT 17651	CDLI Lexical Archaic Unidentified, ex. 020	Englund1993ATU3	history	pl. 86, W 15895,bp		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Lexical	clay	tablet	52.0	20.0	46.0			W 15895,bp	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined											0		0		0		0		DCCLT; ARMEP	P000110; P000110	Archaic Unidentified (witness) 	0	0			0	0	0	0		
P000111	111	VAT 16853	CDLI Lexical 000030, ex. 012	Englund1993ATU3	history	pl. 47, W 15895,bq		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Lexical	clay	tablet	59.0	20.0	37.0			W 15895,bq	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000030							0		0		0		0		DCCLT; ARMEP	P000111; P000111	Archaic Tribute (witness) 	0	0			0	0	0	0		
P000113	113	VAT 17641	CDLI Lexical 000023, ex. 033	Englund1993ATU3	history	pl. 58, W 15895,bs		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	Vorderasiatisches Museum, Berlin, Germany	Lexical	clay	tablet	44.0	21.0	51.0			W 15895,bs	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000023							0		0		0		0		DCCLT; ARMEP	P000113; P000113	Archaic Vessels and Garments (witness) 	0	0			0	0	0	0		
P000114	114	VAT 17638	CDLI Lexical 000030, ex. 026	Englund1993ATU3	history	pl. 49, W 15895,bt		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Lexical	clay	tablet	45.0	19.0	37.0			W 15895,bt	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000030							0		0		0		0		DCCLT; ARMEP	P000114; P000114	Archaic Tribute (witness) 	0	0			0	0	0	0		
P000115	115	VAT 17683	CDLI Lexical 000002, ex. 059	Englund1993ATU3	history	pl. 11, W 15895,bu		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	Vorderasiatisches Museum, Berlin, Germany	Lexical	clay	tablet	59.0	22.0	64.0			W 15895,bu	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000002							0		0		0		0		DCCLT; ARMEP	P000115; P000115	Archaic Lu2 A (witness) 	0	0			0	0	0	0		
P000116	116	VAT 16969 + VAT 17655	CDLI Lexical 000007, ex. 001	Englund1993ATU3	history	pl. 25, W 15895,bv+		Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Lexical	clay	tablet	77.0	22.0	69.0			W 15895,bv + ?	Oe XVII,1	unter den neubabylonischen Häusern am Suchgraben					undetermined				Q000007							0		0		0		0		DCCLT; ARMEP	P000116; P000116	Archaic Officials (witness) 	0	0			0	0	0	0		
